login-login,name-name,first-first,last-last,prefix-prefix,domain-domain,login-name,name-login,first-last,last-first,login-prefix,prefix-login,domref-name,name-domref,domref-login,login-domref,first-freq-score,last-freq-score,prefix-freq-score,domain-freq-score,label
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.13,0.13,,,0.5239758185723462,1.0,1.660964047443681,1.0,1.0
,1.0,1.0,1.0,0.38,0.42,,,0.29,0.29,,,0.17,0.08,,,0.46331420401456336,1.660964047443681,1.660964047443681,3.321928094887362,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,0.07,0.07,,,1.0,1.0,1.0,1.0,1.0
,1.0,1.0,1.0,0.17,0.2,,,0.17,0.17,,,,0.5,,,1.0479516371446924,1.660964047443681,1.0,0.588591910067779,1.0
,1.0,1.0,1.0,0.5,0.33,,,0.14,0.14,,,0.0,,,,1.660964047443681,0.8304820237218405,1.0,0.2957762153765198,1.0
,1.0,1.0,1.0,0.57,0.44,,,0.25,0.25,,,,0.07,,,1.0479516371446924,1.0479516371446924,3.321928094887362,0.2375162506033512,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.33,0.33,,,0.0,0.0,,,0.42513707686380126,1.0,1.0,0.27098831019089725,1.0
,0.12,0.17,0.0,0.17,0.31,,,0.11,0.33,,,0.25,0.06,,,0.8304820237218405,1.0,3.321928094887362,0.5419766203817945,0.0
,0.18,0.14,0.11,0.11,0.12,,,0.0,0.11,,,,0.06,,,1.2850972089384687,1.660964047443681,2.095903274289385,0.3598579245212535,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,,,,,0.46331420401456336,1.0,1.0,0.30070524430748996,1.0
,1.0,1.0,1.0,0.0,0.38,,,0.2,0.2,,,0.2,,,,0.3724609298866735,1.0479516371446924,3.321928094887362,0.3347094057122463,1.0
,1.0,1.0,1.0,0.56,0.5,,,0.0,0.0,,,0.2,0.1,,,1.0479516371446924,1.0479516371446924,1.0,0.8502741537276025,1.0
,1.0,1.0,1.0,0.0,0.38,,,0.0,0.0,,,,0.13,,,0.6425486044692343,1.660964047443681,1.0,0.22166715624340086,1.0
,1.0,1.0,1.0,0.12,0.4,,,0.14,0.14,,,,0.14,,,1.660964047443681,1.660964047443681,1.0,0.21043760745071274,1.0
,1.0,1.0,1.0,0.15,0.1,,,0.0,0.0,,,0.0,0.55,,,1.660964047443681,1.660964047443681,1.0,3.321928094887362,1.0
,0.07,0.0,0.22,0.15,1.0,,,0.0,0.11,,,,,,,3.321928094887362,1.0,1.0,0.17992896226062674,0.0
,0.06,0.14,0.2,0.0,0.14,,,0.12,0.1,,,0.12,,,,1.0,1.0,1.0,0.3598579245212535,0.0
,1.0,1.0,1.0,0.57,0.44,,,0.11,0.11,,,,,,,1.660964047443681,1.660964047443681,1.0,0.2233217355547004,1.0
,1.0,1.0,1.0,0.12,0.44,,,0.33,0.33,,,,,,,1.660964047443681,1.660964047443681,1.0,0.2233217355547004,1.0
,1.0,1.0,1.0,0.57,0.44,,,0.11,0.11,,,,,,,1.660964047443681,1.660964047443681,1.0,0.2233217355547004,1.0
,1.0,1.0,1.0,0.0,0.08,,,0.25,0.25,,,,0.19,,,0.8304820237218405,0.5916473312274692,0.8304820237218405,0.3598579245212535,1.0
,1.0,1.0,1.0,1.0,0.25,,,0.17,0.17,,,0.46,0.15,,,1.0479516371446924,1.0479516371446924,1.660964047443681,1.660964047443681,1.0
,1.0,1.0,1.0,0.38,0.31,,,0.38,0.38,,,0.0,0.07,,,1.660964047443681,1.660964047443681,1.0,0.9266284080291267,1.0
,0.0,0.0,0.0,0.0,0.44,,,0.29,0.12,,,,,,,1.0,1.0479516371446924,1.0,0.2233217355547004,0.0
,1.0,1.0,1.0,0.46,0.17,,,0.29,0.29,,,0.5,,,,0.5,1.660964047443681,3.321928094887362,0.3598579245212535,1.0
,0.15,0.25,0.2,0.12,0.56,,,0.0,0.0,,,0.04,,,,3.321928094887362,1.0,1.0,0.36387612134726177,0.0
,1.0,1.0,1.0,1.0,0.38,,,0.0,0.0,,,,0.17,,,0.5,1.660964047443681,1.660964047443681,0.3347094057122463,1.0
,1.0,1.0,1.0,0.78,0.44,,,0.0,0.0,,,,,,,0.43625143477457795,1.660964047443681,1.0,0.2233217355547004,1.0
,0.08,0.0,0.14,0.2,0.13,,,0.0,0.14,,,0.08,,,,1.0,1.0,1.0,0.3598579245212535,0.0
,1.0,1.0,1.0,1.0,0.5,,,0.2,0.2,,,0.22,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.2591979154996086,1.0
,1.0,1.0,1.0,1.0,0.4,,,0.14,0.14,,,,0.14,,,0.6425486044692343,1.660964047443681,1.660964047443681,0.27232389731632956,1.0
,1.0,1.0,1.0,0.2,0.11,,,0.22,0.22,,,0.0,0.06,,,1.660964047443681,1.660964047443681,1.0,1.0,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.33,0.33,,,,,,,0.42513707686380126,1.660964047443681,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,0.38,0.44,,,0.11,0.11,,,,,,,1.660964047443681,1.660964047443681,1.0,0.2233217355547004,1.0
,0.21,0.17,0.17,0.19,1.0,,,0.2,0.0,,,,,,,3.321928094887362,1.0,1.0,0.17992896226062674,0.0
,1.0,1.0,1.0,0.2,0.6,,,0.17,0.17,,,,0.08,,,1.660964047443681,1.660964047443681,1.0,0.2617617980264896,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,1.0,1.0,1.0,0.28601042466596566,1.0
,1.0,1.0,1.0,0.36,0.55,,,0.29,0.29,,,,0.17,,,1.660964047443681,1.660964047443681,1.0,0.3598579245212535,1.0
,1.0,1.0,1.0,1.0,0.6,,,0.14,0.14,,,,0.23,,,1.660964047443681,1.660964047443681,1.660964047443681,0.588591910067779,1.0
,0.21,0.0,0.25,0.25,0.35,,,0.12,0.4,,,0.07,,,,1.0,1.0,1.0,0.588591910067779,0.0
,1.0,1.0,1.0,0.0,0.17,,,0.25,0.25,,,0.19,0.12,,,0.8304820237218405,0.5916473312274692,0.8304820237218405,0.506809529942846,1.0
,1.0,1.0,1.0,0.58,0.4,,,0.17,0.17,,,0.08,,,,1.0479516371446924,0.6425486044692343,1.0,0.21043760745071274,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.2,0.2,,,0.1,0.1,,,1.0,1.0,1.0,1.0,1.0
,1.0,1.0,1.0,0.92,0.38,,,0.14,0.14,,,0.08,,,,0.38431089342012037,1.660964047443681,1.0,0.22166715624340086,1.0
,1.0,1.0,1.0,0.22,0.23,,,0.0,0.0,,,0.2,0.2,,,1.660964047443681,1.0479516371446924,1.0,1.0,1.0
,1.0,1.0,1.0,0.0,0.58,,,0.0,0.0,,,,0.19,,,1.660964047443681,1.660964047443681,1.0,0.32468539543941816,1.0
,1.0,1.0,1.0,0.29,0.56,,,0.12,0.12,,,0.06,,,,0.8304820237218405,1.0479516371446924,3.321928094887362,0.32254209148477153,1.0
,1.0,1.0,1.0,0.92,0.5,,,0.0,0.0,,,,0.17,,,1.660964047443681,1.0479516371446924,1.0,1.430676558073393,1.0
,0.24,0.17,0.14,0.12,1.0,,,0.14,0.33,,,0.22,0.19,,,2.095903274289385,1.0,1.0,0.43625143477457795,0.0
,0.15,0.0,0.25,0.0,0.08,,,0.25,0.0,,,0.08,0.23,,,1.2850972089384687,1.0,3.321928094887362,0.577235974402372,0.0
,1.0,1.0,1.0,0.25,0.33,,,0.14,0.14,,,0.43,,,,0.6425486044692343,1.660964047443681,1.0,0.6014104886149799,1.0
,1.0,1.0,1.0,0.5,0.86,,,0.4,0.4,,,0.0,0.0,,,1.0479516371446924,1.0479516371446924,1.0,0.30520728144191867,1.0
,0.08,0.0,0.14,0.12,0.33,,,0.14,0.17,,,0.08,0.31,,,0.48986165536421117,1.0479516371446924,1.0,0.47012258200383017,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.0,0.0,,,1.0479516371446924,1.0,1.0,0.27098831019089725,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.42513707686380126,1.660964047443681,1.660964047443681,0.27098831019089725,1.0
,0.25,0.57,0.0,0.12,1.0,,,0.14,0.14,,,0.15,0.11,,,1.0,1.0,1.0,0.43625143477457795,0.0
,1.0,1.0,1.0,0.08,1.0,,,0.12,0.12,,,,,,,1.660964047443681,1.660964047443681,1.0,0.34190418799694455,1.0
,1.0,1.0,1.0,1.0,0.86,,,0.0,0.0,,,0.0,0.08,,,0.42513707686380126,1.660964047443681,1.660964047443681,0.30520728144191867,1.0
,1.0,1.0,1.0,1.0,0.42,,,0.0,0.0,,,0.14,0.21,,,0.7153382790366964,1.660964047443681,1.660964047443681,1.0,1.0
,1.0,1.0,1.0,0.25,0.22,,,0.0,0.0,,,0.11,,,,1.0479516371446924,1.0479516371446924,3.321928094887362,0.3598579245212535,1.0
,1.0,1.0,1.0,1.0,0.5,,,0.17,0.17,,,0.1,0.1,,,0.5536546824812271,1.660964047443681,1.660964047443681,0.9266284080291267,1.0
,0.06,0.11,0.14,0.06,0.11,,,0.11,0.0,,,,0.06,,,1.0,1.0,1.0,0.3598579245212535,0.0
,0.14,0.0,0.12,0.15,1.0,,,0.0,0.0,,,0.14,0.18,,,3.321928094887362,1.0,1.0,1.660964047443681,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,0.18,0.18,,,1.0,1.0,1.0,1.660964047443681,1.0
,1.0,1.0,1.0,0.45,0.08,,,0.17,0.17,,,0.08,0.17,,,1.660964047443681,1.660964047443681,1.0,0.577235974402372,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,1.0,1.660964047443681,1.0,0.27098831019089725,1.0
,1.0,1.0,1.0,0.56,0.15,,,0.0,0.0,,,0.5,,,,0.3724609298866735,1.0479516371446924,1.0,0.3598579245212535,1.0
,1.0,1.0,1.0,0.4,0.5,,,0.12,0.12,,,0.1,0.1,,,1.660964047443681,1.660964047443681,1.0,1.0,1.0
,0.19,0.14,0.0,0.14,0.27,,,0.25,0.0,,,0.06,0.0,,,1.1073093649624541,1.0,1.0,2.095903274289385,0.0
,1.0,1.0,1.0,0.12,0.15,,,0.0,0.0,,,0.33,0.07,,,1.660964047443681,1.660964047443681,1.0,0.577235974402372,1.0
,0.18,0.33,0.14,0.11,1.0,,,0.14,0.25,,,0.19,0.25,,,1.0,1.0,1.0,1.660964047443681,0.0
,0.14,0.29,0.12,0.08,0.35,,,0.33,0.12,,,0.29,,,,2.095903274289385,1.660964047443681,1.0,0.3598579245212535,0.0
,1.0,1.0,1.0,0.25,0.36,,,0.0,0.0,,,,0.29,,,1.660964047443681,1.660964047443681,1.0,0.8502741537276025,1.0
,0.18,0.0,0.17,0.2,0.14,,,0.0,0.0,,,0.17,0.18,,,1.1073093649624541,1.0,1.0,0.8725028695491559,0.0
,0.25,0.2,0.17,0.17,0.1,,,0.33,0.17,,,0.17,,,,2.095903274289385,1.0,1.0,0.6014104886149799,0.0
,1.0,1.0,1.0,0.17,0.2,,,0.17,0.17,,,0.5,,,,1.0479516371446924,1.660964047443681,1.0,0.588591910067779,1.0
,1.0,1.0,1.0,0.54,0.5,,,0.12,0.12,,,0.14,,,,1.660964047443681,1.660964047443681,1.0,0.20383290366513956,1.0
,1.0,1.0,1.0,1.0,0.38,,,0.2,0.2,,,0.06,0.12,,,1.660964047443681,1.660964047443681,1.660964047443681,0.27952544854065065,1.0
,0.19,0.11,0.18,0.0,1.0,,,0.09,0.22,,,,,,,0.345770155329536,1.0,1.0,0.17992896226062674,0.0
,0.13,0.0,0.0,0.0,0.44,,,0.0,0.11,,,,,,,0.6285099898418801,0.46331420401456336,1.0,0.2233217355547004,0.0
,1.0,1.0,1.0,0.62,0.31,,,0.12,0.12,,,,0.07,,,1.0479516371446924,1.0479516371446924,3.321928094887362,0.5720208493319313,1.0
,1.0,1.0,1.0,0.62,0.47,,,0.12,0.12,,,0.07,0.14,,,0.8304820237218405,1.0479516371446924,1.0,1.0,1.0
,0.17,0.33,0.2,0.09,1.0,,,0.0,0.2,,,0.0,0.0,,,1.0,0.7153382790366964,1.0,0.27098831019089725,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.12,0.12,,,0.14,0.14,,,0.8304820237218405,1.0479516371446924,1.0,1.0,1.0
,0.7,0.25,1.0,0.22,0.4,,,0.4,0.2,,,,0.1,,,0.9266284080291267,0.5,1.0,0.3584768118159605,0.0
,1.0,1.0,1.0,0.0,0.36,,,0.17,0.17,,,,0.09,,,1.0479516371446924,0.8304820237218405,1.0,0.3598579245212535,1.0
,1.0,1.0,1.0,0.5,0.42,,,0.11,0.11,,,0.24,0.12,,,0.4801262838945638,1.660964047443681,1.0,0.3175390356236005,1.0
,0.12,0.44,0.11,0.07,0.56,,,0.0,0.11,,,,,,,1.0,1.0,1.0,0.2208937915522304,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.12,0.12,,,0.0,0.0,,,1.0,1.0,1.0,0.27098831019089725,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.12,0.12,,,0.23,0.23,,,0.46331420401456336,1.0,1.0,1.0,1.0
,0.25,0.29,0.22,0.2,1.0,,,0.12,0.22,,,0.19,0.12,,,1.0,1.0,1.0,0.23506129100191508,0.0
,0.06,0.0,0.1,0.19,0.33,,,0.2,0.12,,,0.18,0.19,,,2.095903274289385,1.0,3.321928094887362,0.8502741537276025,0.0
,1.0,1.0,1.0,0.47,0.27,,,0.0,0.0,,,0.44,0.19,,,1.0479516371446924,1.0479516371446924,3.321928094887362,2.095903274289385,1.0
,1.0,1.0,1.0,0.67,0.46,,,0.14,0.14,,,0.23,0.08,,,0.8304820237218405,0.8304820237218405,3.321928094887362,0.26986753939786984,1.0
,1.0,1.0,1.0,0.67,0.11,,,0.33,0.33,,,0.12,0.12,,,0.8304820237218405,1.660964047443681,1.0,1.0,1.0
,1.0,1.0,1.0,1.0,0.38,,,0.0,0.0,,,,0.09,,,0.8304820237218405,1.660964047443681,1.660964047443681,0.22166715624340086,1.0
,1.0,1.0,1.0,1.0,0.86,,,0.33,0.33,,,0.0,0.0,,,1.0479516371446924,0.7153382790366964,1.660964047443681,0.30520728144191867,1.0
,1.0,1.0,1.0,0.42,0.5,,,0.14,0.14,,,0.23,,,,1.0479516371446924,0.7153382790366964,1.0,0.32468539543941816,1.0
,0.27,0.0,0.12,0.21,1.0,,,0.25,0.29,,,0.0,0.0,,,1.0,1.660964047443681,3.321928094887362,0.27098831019089725,0.0
,1.0,1.0,1.0,0.0,0.33,,,0.2,0.2,,,0.11,,,,1.0479516371446924,0.5,1.0,0.3598579245212535,1.0
,1.0,1.0,1.0,0.5,0.36,,,0.12,0.12,,,0.07,0.27,,,0.42513707686380126,1.0479516371446924,1.0,2.095903274289385,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,,,,,0.6425486044692343,1.0,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,0.57,0.31,,,0.12,0.12,,,0.07,0.13,,,0.7153382790366964,1.0479516371446924,1.0,0.7686217868402407,1.0
,0.29,0.17,0.0,0.0,0.33,,,0.14,0.29,,,0.14,,,,0.5495882679536371,1.660964047443681,1.0,0.3598579245212535,0.0
,1.0,1.0,1.0,0.14,0.17,,,0.0,0.0,,,0.1,0.3,,,1.0479516371446924,1.0479516371446924,1.0,1.0,0.0
,1.0,1.0,1.0,0.86,1.0,,,0.0,0.0,,,0.15,0.15,,,1.0479516371446924,1.0479516371446924,1.0,0.5916473312274692,1.0
,1.0,1.0,1.0,1.0,0.67,,,0.1,0.1,,,,,,,0.7153382790366964,1.660964047443681,1.660964047443681,0.32468539543941816,1.0
,1.0,1.0,1.0,0.33,0.5,,,0.25,0.25,,,,0.08,,,1.660964047443681,1.660964047443681,1.0,0.2591979154996086,1.0
,0.14,0.0,0.12,0.18,0.09,,,0.17,0.12,,,0.17,0.1,,,0.6241963505817848,1.0,1.0,0.506809529942846,0.0
,1.0,1.0,1.0,0.38,0.4,,,0.25,0.25,,,0.1,0.14,,,0.8304820237218405,1.0479516371446924,1.0,0.506809529942846,1.0
,1.0,1.0,1.0,0.75,0.23,,,0.17,0.17,,,0.22,,,,1.0479516371446924,1.0479516371446924,1.0,3.321928094887362,1.0
,0.17,0.17,0.0,0.0,0.44,,,0.2,0.17,,,,0.0,,,0.7966397701969122,1.0,1.0,0.21626426139021224,0.0
,1.0,1.0,1.0,0.5,0.5,,,0.0,0.0,,,0.09,0.09,,,1.660964047443681,1.660964047443681,1.0,1.0,1.0
,0.19,0.0,0.0,0.13,0.09,,,0.3,0.25,,,0.12,,,,1.660964047443681,1.660964047443681,1.0,0.32468539543941816,0.0
,1.0,1.0,1.0,0.29,0.55,,,0.0,0.0,,,0.15,0.23,,,1.0479516371446924,1.0479516371446924,1.0,0.3548331602040774,1.0
,1.0,1.0,1.0,0.3,1.0,,,0.29,0.29,,,0.11,0.11,,,1.660964047443681,1.660964047443681,1.0,0.43625143477457795,1.0
,1.0,1.0,1.0,0.25,0.25,,,0.2,0.2,,,0.0,0.0,,,1.0479516371446924,1.660964047443681,1.0,1.0,1.0
,0.12,0.17,0.33,0.31,1.0,,,0.1,0.08,,,0.18,0.18,,,1.0,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,,,,,1.0,1.0,1.0,0.28601042466596566,1.0
,1.0,1.0,1.0,0.5,0.5,,,0.29,0.29,,,0.18,,,,1.660964047443681,1.660964047443681,1.0,0.2591979154996086,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0
,1.0,1.0,1.0,0.64,0.5,,,0.14,0.14,,,,,,,1.660964047443681,1.660964047443681,1.0,0.225142454761621,1.0
,0.17,0.0,0.0,0.0,1.0,,,0.0,0.2,,,,,,,1.660964047443681,1.660964047443681,1.0,0.2942959550338895,0.0
,0.22,0.0,0.3,0.18,0.54,,,0.1,0.25,,,0.17,0.08,,,3.321928094887362,1.660964047443681,1.0,1.2850972089384687,0.0
,1.0,1.0,1.0,0.71,0.33,,,0.0,0.0,,,,0.25,,,0.7153382790366964,1.0479516371446924,1.0,0.5384065599032098,1.0
,1.0,1.0,1.0,1.0,0.08,,,0.12,0.12,,,0.15,0.15,,,0.4801262838945638,1.660964047443681,1.660964047443681,0.506809529942846,1.0
,1.0,1.0,1.0,1.0,0.4,,,0.17,0.17,,,0.27,,,,0.4152410118609203,1.660964047443681,1.660964047443681,0.21043760745071274,1.0
,1.0,1.0,1.0,0.67,0.36,,,0.14,0.14,,,,,,,1.660964047443681,0.6425486044692343,1.0,0.5117072191244584,1.0
,0.24,0.14,0.11,0.19,0.86,,,0.11,0.12,,,0.0,0.0,,,0.744921859773347,1.0,3.321928094887362,0.30520728144191867,0.0
,1.0,1.0,1.0,0.67,0.47,,,0.14,0.14,,,,0.08,,,1.660964047443681,1.660964047443681,1.0,0.3598579245212535,1.0
,1.0,1.0,1.0,0.0,0.38,,,0.14,0.14,,,0.23,,,,0.3724609298866735,1.660964047443681,2.095903274289385,0.32468539543941816,1.0
,0.13,0.12,0.0,0.07,0.8,,,0.12,0.0,,,,,,,1.0,1.0,1.0,0.4096834279275632,0.0
,0.12,0.0,0.0,0.07,0.5,,,0.1,0.14,,,,,,,0.6285099898418801,1.0,1.0,0.225142454761621,0.0
,0.21,0.25,0.14,0.15,1.0,,,0.0,0.33,,,,,,,3.321928094887362,1.0,1.0,0.34190418799694455,0.0
,1.0,1.0,1.0,1.0,0.22,,,0.1,0.1,,,0.12,,,,1.0479516371446924,1.660964047443681,1.660964047443681,0.6241963505817848,1.0
,1.0,1.0,1.0,1.0,0.14,,,0.0,0.0,,,0.13,0.47,,,0.5,1.660964047443681,0.5536546824812271,1.0,1.0
,1.0,1.0,1.0,1.0,0.22,,,0.29,0.29,,,0.0,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.6241963505817848,1.0
,0.21,0.17,0.17,0.19,0.6,,,0.0,0.2,,,,0.11,,,3.321928094887362,1.660964047443681,1.0,0.2617617980264896,0.0
,0.14,0.0,0.12,0.11,1.0,,,0.12,0.0,,,0.15,0.21,,,1.2850972089384687,1.0,1.0,0.23506129100191508,0.0
,0.1,0.11,0.18,0.17,1.0,,,0.11,0.18,,,,,,,0.7686217868402407,1.0,1.0,0.17992896226062674,0.0
,1.0,1.0,1.0,0.8,0.44,,,0.14,0.14,,,,,,,1.660964047443681,1.0479516371446924,1.0,0.2233217355547004,1.0
,1.0,1.0,1.0,0.62,0.33,,,0.12,0.12,,,0.07,0.07,,,0.3724609298866735,1.0479516371446924,3.321928094887362,1.0479516371446924,1.0
,1.0,1.0,1.0,0.33,0.56,,,0.2,0.2,,,,,,,1.660964047443681,0.5,1.0,0.2208937915522304,1.0
,1.0,1.0,1.0,0.0,0.18,,,0.0,0.0,,,0.08,0.35,,,0.7153382790366964,0.8304820237218405,3.321928094887362,0.5419766203817945,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.07,0.07,,,1.660964047443681,1.660964047443681,1.0,0.6425486044692343,1.0
,1.0,1.0,1.0,0.93,0.5,,,0.0,0.0,,,,,,,0.7153382790366964,1.660964047443681,1.0,0.281133755571806,1.0
,0.12,0.0,0.14,0.09,0.6,,,0.12,0.0,,,,0.12,,,1.0,1.0,1.0,0.2617617980264896,0.0
,0.37,0.25,0.2,0.2,0.94,,,0.5,0.12,,,0.11,0.12,,,1.0,1.0,1.0,1.0,0.0
,1.0,1.0,1.0,1.0,0.22,,,0.25,0.25,,,0.0,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.6241963505817848,1.0
,0.23,0.21,0.14,0.2,0.11,,,0.21,0.14,,,0.08,,,,1.0,1.660964047443681,3.321928094887362,0.32468539543941816,0.0
,1.0,1.0,1.0,0.1,0.29,,,0.11,0.11,,,0.12,0.2,,,0.5,1.660964047443681,1.0,0.25424042699122107,1.0
,0.0,0.14,0.11,0.08,0.38,,,0.0,0.11,,,0.21,,,,0.6769924925288455,1.0,1.0,0.22166715624340086,0.0
,1.0,1.0,1.0,0.33,0.13,,,0.12,0.12,,,0.15,0.15,,,1.0479516371446924,1.660964047443681,3.321928094887362,2.095903274289385,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,,,,,1.0,1.0,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,1.0,0.86,,,0.25,0.25,,,0.0,0.0,,,1.660964047443681,1.660964047443681,1.660964047443681,0.30520728144191867,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,1.0,0.8304820237218405,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,1.0,0.12,,,0.0,0.0,,,,0.39,,,0.5916473312274692,0.8304820237218405,1.0479516371446924,0.3598579245212535,1.0
,1.0,1.0,1.0,1.0,0.15,,,0.0,0.0,,,0.39,0.14,,,0.5916473312274692,0.8304820237218405,1.0479516371446924,1.0,1.0
,1.0,1.0,1.0,,,,,0.0,0.0,,,,,,,0.8304820237218405,0.6425486044692343,0.5947986391060673,0.24151075752022924,1.0
,1.0,1.0,1.0,,,,,0.0,0.0,,,,,,,0.6425486044692343,1.660964047443681,0.7245267751622539,0.24151075752022924,1.0
,1.0,1.0,1.0,1.0,0.36,,,0.0,0.0,,,0.2,0.62,,,0.43625143477457795,1.0479516371446924,1.0479516371446924,2.095903274289385,1.0
,1.0,1.0,1.0,0.38,0.38,,,0.18,0.18,,,0.06,,,,0.3724609298866735,1.660964047443681,1.0,0.22166715624340086,1.0
,1.0,1.0,1.0,0.14,0.06,,,0.17,0.17,,,0.08,0.08,,,1.0479516371446924,1.0479516371446924,1.0,2.095903274289385,1.0
,1.0,1.0,1.0,0.17,0.4,,,0.0,0.0,,,0.62,,,,0.43625143477457795,1.0479516371446924,2.095903274289385,0.3598579245212535,1.0
,1.0,1.0,1.0,0.69,0.19,,,0.22,0.22,,,0.14,0.07,,,0.5916473312274692,1.660964047443681,1.0,1.2850972089384687,1.0
,1.0,1.0,1.0,0.3,0.13,,,0.0,0.0,,,0.0,0.36,,,0.5916473312274692,1.0479516371446924,3.321928094887362,1.1832946624549383,1.0
,1.0,1.0,1.0,0.78,0.23,,,0.0,0.0,,,0.1,,,,0.8304820237218405,0.8304820237218405,1.0,0.281133755571806,1.0
,1.0,1.0,1.0,0.25,0.5,,,0.0,0.0,,,,0.1,,,0.8304820237218405,0.8304820237218405,3.321928094887362,0.32468539543941816,1.0
,1.0,1.0,1.0,0.38,1.0,,,0.33,0.33,,,0.21,0.21,,,0.46331420401456336,0.7153382790366964,3.321928094887362,0.46331420401456336,1.0
,0.07,0.0,0.2,0.0,0.28,,,0.0,0.3,,,0.14,0.07,,,0.4947582101588187,1.660964047443681,2.095903274289385,1.0,0.0
,1.0,1.0,1.0,0.2,0.38,,,0.2,0.2,,,0.09,0.09,,,1.660964047443681,1.660964047443681,1.0,0.5623818557528477,1.0
,1.0,1.0,1.0,0.69,0.33,,,0.12,0.12,,,0.21,,,,0.42513707686380126,1.660964047443681,1.0,0.3598579245212535,1.0
,1.0,1.0,1.0,1.0,0.38,,,0.14,0.14,,,0.14,,,,0.8304820237218405,1.0479516371446924,1.0479516371446924,0.4595395509441786,1.0
,1.0,1.0,1.0,0.5,0.3,,,0.17,0.17,,,0.08,0.08,,,1.0479516371446924,1.0479516371446924,1.0,1.0,1.0
,1.0,1.0,1.0,0.22,0.46,,,0.2,0.2,,,0.0,0.2,,,1.660964047443681,1.660964047443681,1.0,0.577235974402372,1.0
,1.0,1.0,1.0,1.0,0.4,,,0.17,0.17,,,,0.27,,,0.4152410118609203,1.660964047443681,1.660964047443681,0.21043760745071274,1.0
,1.0,1.0,1.0,0.55,0.33,,,0.33,0.33,,,0.17,0.08,,,1.0479516371446924,1.660964047443681,1.0,1.0,1.0
,1.0,1.0,1.0,0.58,1.0,,,0.29,0.29,,,,,,,1.660964047443681,1.660964047443681,1.0,0.17992896226062674,1.0
,0.14,0.0,0.12,0.18,0.0,,,0.12,0.17,,,0.1,0.17,,,0.6241963505817848,1.0479516371446924,1.0,1.0,0.0
,1.0,1.0,1.0,0.17,0.5,,,0.0,0.0,,,0.1,0.1,,,1.660964047443681,1.660964047443681,1.0,0.3883211867319492,1.0
,0.0,0.22,0.0,0.0,0.45,,,0.0,0.0,,,0.08,0.2,,,0.6285099898418801,1.0,1.0,0.506809529942846,0.0
,1.0,1.0,1.0,1.0,0.42,,,0.1,0.1,,,0.17,0.11,,,1.660964047443681,1.660964047443681,1.660964047443681,0.3175390356236005,1.0
,1.0,1.0,1.0,0.88,0.44,,,0.14,0.14,,,,,,,0.5916473312274692,1.660964047443681,1.0,0.2233217355547004,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.18,0.18,,,,,,,0.7153382790366964,1.0,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,0.6,0.32,,,0.2,0.2,,,0.06,,,,1.660964047443681,1.660964047443681,1.0,0.41642365903463424,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.2,0.2,,,0.24,0.24,,,1.0,1.0,1.0,0.42513707686380126,1.0
,0.2,0.17,0.12,0.14,0.54,,,0.0,0.0,,,0.08,,,,1.0,1.0,1.0,0.2914293175340726,0.0
,1.0,1.0,1.0,0.17,0.3,,,0.33,0.33,,,0.33,0.2,,,1.660964047443681,1.660964047443681,1.0,0.506809529942846,1.0
